0.2	100	20	30	1184	45	1139	25208	25253	0.0161	347	26586	0.0144	25208	0.0169	26391
0.3	100	20	30	1289	62	1227	25103	25165	0.0173	361	26197	0.0218	25104	0.0184	26392
0.4	100	20	30	1564	86	1478	24825	24911	0.021	386	25512	0.0333	24834	0.0223	26386
0.5	100	20	30	2058	138	1920	24329	24467	0.0276	400	24495	0.05	24349	0.0295	26377
0.6	100	20	30	3029	230	2799	23352	23582	0.041	407	23137	0.0733	23392	0.044	26362
0.7	100	20	30	4512	389	4123	21866	22255	0.0625	377	21149	0.1094	21947	0.0673	26316
0.8	100	20	30	6734	609	6125	19644	20253	0.0983	395	18791	0.1588	19746	0.1065	26220
0.9	100	20	30	9530	724	8806	16852	17576	0.1534	387	15996	0.2268	16990	0.1633	26004
1	100	20	30	12652	811	11841	13727	14538	0.2282	401	13070	0.3136	13869	0.2402	25571
